run_time_s,timestamp,config,actual_rpm,avg_response_time_ms,total_cpu,total_mem,tau_ms,is_trigger
60,2026-01-02 00:33:23,5,616.0,10101.76,0.2417067594769448,2486734848.0,4600.0,1
60,2026-01-02 03:34:55,10,587.0,46655.35,0.5848294842752676,2371813376.0,4600.0,1
60,2026-01-03 02:20:04,34,618.0,40154.21,0.5628684987572561,1969217536.0,4600.0,1
60,2026-01-04 01:08:33,51,571.0,56987.39,0.1936033049349777,1777971200.0,4600.0,1
60,2026-01-03 02:20:04,34,618.0,40154.21,0.5628684987572561,1969217536.0,4600.0,1
60,2026-01-03 01:47:24,33,588.0,45754.13,0.558178105723732,2042408960.0,4600.0,1
60,2026-01-04 04:01:45,57,579.0,18901.88,0.2041961026238631,2044682240.0,4600.0,1
60,2026-01-02 19:51:44,22,616.0,46238.04,0.5828103022094551,2143268864.0,4600.0,1
60,2026-01-04 10:30:15,69,585.0,17484.29,0.2006997739917544,1758871552.0,4600.0,1
60,2026-01-02 19:52:44,22,548.0,57329.12,0.5694432294522609,2143457280.0,4600.0,1
60,2026-01-03 18:19:08,39,576.0,19065.65,0.1648764909714122,2147287040.0,4600.0,1
60,2026-01-02 22:45:56,28,577.0,19099.34,0.3296667603300524,2494730240.0,4600.0,1
60,2026-01-04 01:07:33,51,588.0,45897.38,0.1885109824397455,1777668096.0,4600.0,1
60,2026-01-04 07:48:44,64,587.0,17690.15,0.1990981460300895,1972572160.0,4600.0,1
60,2026-01-02 18:59:58,21,598.0,39507.3,0.6102843825455816,3376865280.0,4600.0,1
60,2026-01-04 07:17:00,63,603.0,34306.62,0.2884268208241938,2072788992.0,4600.0,1
60,2026-01-02 18:58:58,21,548.0,25589.94,0.3033481983821509,3337789440.0,4600.0,1
60,2026-01-04 07:36:00,63,598.0,47400.06,0.1847381085115884,1888702464.0,4600.0,1
60,2026-01-03 02:01:04,34,605.0,35374.46,0.6290715779586488,2485964800.0,4600.0,1
60,2026-01-04 11:02:56,70,586.0,17445.56,0.1615327082827118,1735606272.0,4600.0,1
60,2026-01-02 02:42:14,9,551.0,23994.76,0.3649487546997183,3249442816.0,4600.0,1
60,2026-01-04 07:34:00,63,508.0,13237.61,0.1820557336936507,1887739904.0,4600.0,1
60,2026-01-04 04:41:29,58,505.0,46504.61,0.1819935352041221,1703251968.0,4600.0,1
60,2026-01-02 19:00:58,21,510.0,48169.33,0.6161201671079366,2859614208.0,4600.0,1
60,2026-01-03 22:11:04,46,507.0,36617.49,0.1812817763489098,1781387264.0,4600.0,1
60,2026-01-03 01:50:24,33,513.0,59168.57,0.5688812243613068,2043650048.0,4600.0,1
60,2026-01-04 04:23:45,57,510.0,59448.79,0.1872480892847403,1914630144.0,4600.0,1
60,2026-01-04 04:19:45,57,508.0,14900.82,0.1821166254478327,1912926208.0,4600.0,1
60,2026-01-02 03:20:55,10,505.0,40704.08,0.5992049079732561,2367422464.0,4600.0,1
60,2026-01-03 01:44:24,33,504.0,5680.54,0.5137130077993416,2025676800.0,4600.0,1
60,2026-01-04 10:36:15,69,505.0,40658.28,0.1940892530194065,1686122496.0,4600.0,1
60,2026-01-02 22:47:56,28,510.0,43611.27,0.6323073080843694,2022211584.0,4600.0,1
60,2026-01-02 23:02:56,28,504.0,5729.91,0.5266918729170323,2029268992.0,4600.0,1
60,2026-01-04 04:07:45,57,505.0,41089.4,0.1982185923372952,1906249728.0,4600.0,1
60,2026-01-02 22:15:14,27,513.0,41307.17,0.5861241281373393,2244255744.0,4600.0,1
60,2026-01-02 02:48:14,9,505.0,43949.14,0.6068099835917937,2796441600.0,4600.0,1
60,2026-01-04 10:32:15,69,512.0,41555.06,0.2078208348259522,1671053312.0,4600.0,1
60,2026-01-04 04:41:29,58,505.0,46504.61,0.1819935352041221,1703251968.0,4600.0,1
60,2026-01-02 15:51:52,15,525.0,48343.18,0.427333874601203,2622681088.0,4600.0,1
60,2026-01-02 03:04:14,9,511.0,59398.68,0.5397027961100248,2594922496.0,4600.0,1
60,2026-01-02 03:31:55,10,504.0,6741.73,0.5290015919076226,2370891776.0,4600.0,1
60,2026-01-04 01:26:16,52,505.0,40053.45,0.2047769523395459,1572491264.0,4600.0,1
60,2026-01-04 04:52:29,58,508.0,9035.41,0.1734862095330513,1710067712.0,4600.0,1
60,2026-01-02 22:52:56,28,520.0,43130.49,0.5764310394682345,2025598976.0,4600.0,1
60,2026-01-02 03:19:55,10,507.0,39332.84,0.5965247721227737,2366996480.0,4600.0,1
60,2026-01-02 19:15:58,21,504.0,8949.33,0.5250165900084991,2360872960.0,4600.0,1
60,2026-01-02 16:39:33,16,507.0,59559.52,0.5261744371236439,1972469760.0,4600.0,1
60,2026-01-03 19:08:49,40,504.0,7976.26,0.1905051443560129,1831849984.0,4600.0,1
60,2026-01-04 10:48:15,69,508.0,10647.91,0.1725870770590197,1681911808.0,4600.0,1
60,2026-01-02 02:44:14,9,506.0,46509.68,0.6912533609314079,2844475392.0,4600.0,1
60,2026-01-04 01:22:16,52,510.0,45684.66,0.2091641302525403,1556250624.0,4600.0,1
60,2026-01-02 19:38:44,22,513.0,50338.83,0.5699216720233373,2500886528.0,4600.0,1
60,2026-01-02 03:00:14,9,508.0,12958.98,0.5775707055540774,2611908608.0,4600.0,1
60,2026-01-04 07:55:44,64,515.0,43953.13,0.1871805349056288,1687932928.0,4600.0,1
60,2026-01-02 22:20:14,27,520.0,41122.03,0.5954879767395518,2238734336.0,4600.0,1
60,2026-01-03 02:23:04,34,504.0,59592.89,0.5471061623036956,1970548736.0,4600.0,1
60,2026-01-04 04:39:29,58,507.0,39335.58,0.188559915042307,1701617664.0,4600.0,1
60,2026-01-03 01:33:24,33,505.0,40055.08,0.4883622551239771,2020536320.0,4600.0,1
60,2026-01-02 19:38:44,22,513.0,50338.83,0.5699216720233373,2500886528.0,4600.0,1
60,2026-01-02 22:50:56,28,507.0,36918.07,0.5883961546661882,2024562688.0,4600.0,1
60,2026-01-04 10:47:15,69,504.0,6054.66,0.160858393522112,1681661952.0,4600.0,1
60,2026-01-04 11:20:56,70,508.0,10995.83,0.1695925888576136,1479450624.0,4600.0,1
60,2026-01-04 01:27:16,52,525.0,42375.69,0.1964938100891493,1572802560.0,4600.0,1
60,2026-01-03 22:11:04,46,507.0,36617.49,0.1812817763489098,1781387264.0,4600.0,1
60,2026-01-03 01:33:24,33,505.0,40055.08,0.4883622551239771,2020536320.0,4600.0,1
60,2026-01-03 22:23:04,46,504.0,7099.71,0.1902087227211763,1791533056.0,4600.0,1
60,2026-01-02 15:49:52,15,507.0,20237.93,0.2191394734821606,2608058368.0,4600.0,1
60,2026-01-04 00:53:33,51,505.0,39647.58,0.2042891256514271,1767329792.0,4600.0,1
60,2026-01-02 16:24:33,16,512.0,51757.6,0.5583627819457686,1965162496.0,4600.0,1
60,2026-01-02 19:00:58,21,510.0,48169.33,0.6161201671079366,2859614208.0,4600.0,1
60,2026-01-04 10:47:15,69,504.0,6054.66,0.160858393522112,1681661952.0,4600.0,1
60,2026-01-03 03:13:57,36,365.0,735.99,0.3091493159959785,1632768000.0,4600.0,1
60,2026-01-02 20:13:24,23,365.0,1739.65,0.3123331938111238,2112368640.0,4600.0,1
60,2026-01-04 05:15:12,59,383.0,1007.38,0.0523142989789608,1303515136.0,4600.0,1
60,2026-01-04 12:16:49,72,365.0,5.59,0.0326864683614877,849895424.0,4600.0,1
60,2026-01-04 12:15:49,72,383.0,5.35,0.0383801125564014,847724544.0,4600.0,1
60,2026-01-03 23:19:58,48,365.0,558.77,0.0520018769935643,1158676480.0,4600.0,1
60,2026-01-03 00:34:01,31,388.0,1349.02,0.3552667633453669,2715279360.0,4600.0,1
60,2026-01-04 08:30:26,65,365.0,707.45,0.0390237649573073,1261670400.0,4600.0,1
60,2026-01-03 17:54:55,38,383.0,861.25,0.0825975598602433,1738297344.0,4600.0,1
60,2026-01-02 17:31:24,18,385.0,1215.4,0.3108914879775423,1956777984.0,4600.0,1
60,2026-01-02 17:30:24,18,383.0,1189.95,0.4134164166074606,1956560896.0,4600.0,1
60,2026-01-02 23:58:49,30,383.0,838.02,0.3760062109819851,1462538240.0,4600.0,1
60,2026-01-02 14:48:29,13,383.0,1799.3,0.4995482491225007,2491125760.0,4600.0,1
60,2026-01-04 00:23:22,50,383.0,460.27,0.0777691479171288,1499717632.0,4600.0,1
60,2026-01-03 00:32:01,31,365.0,1348.54,0.3999594125802712,2712506368.0,4600.0,1
60,2026-01-03 20:04:44,42,383.0,858.62,0.0612394064223754,1210507264.0,4600.0,1
60,2026-01-02 17:01:12,17,388.0,1792.34,0.3794051252835362,2043449344.0,4600.0,1
60,2026-01-04 00:23:22,50,383.0,460.27,0.0777691479171288,1499717632.0,4600.0,1
60,2026-01-04 08:30:26,65,365.0,707.45,0.0390237649573073,1261670400.0,4600.0,1
60,2026-01-04 03:40:33,56,388.0,409.05,0.0661896164782786,1628758016.0,4600.0,1
60,2026-01-04 05:48:24,60,365.0,406.59,0.0353412423887331,1090326528.0,4600.0,1
60,2026-01-04 05:18:12,59,388.0,1007.19,0.0617429666707938,1304657920.0,4600.0,1
60,2026-01-01 22:34:34,1,388.0,2198.49,0.4012640359271289,2290147328.0,4600.0,1
60,2026-01-04 02:34:09,54,365.0,457.9,0.0493035696121727,950468608.0,4600.0,1
60,2026-01-04 08:29:26,65,383.0,707.31,0.049612915039963,1261355008.0,4600.0,1
60,2026-01-03 20:05:44,42,365.0,858.83,0.0460628570079999,1210523648.0,4600.0,1
60,2026-01-03 23:18:58,48,383.0,558.61,0.0611530934955514,1158668288.0,4600.0,1
60,2026-01-02 14:49:29,13,365.0,1798.2,0.3753234904814483,2491269120.0,4600.0,1
60,2026-01-04 05:16:12,59,365.0,1007.67,0.0417155358887997,1303535616.0,4600.0,1
60,2026-01-03 01:06:12,32,388.0,740.7,0.3592281576214069,2531627008.0,4600.0,1
60,2026-01-02 02:19:01,8,365.0,1295.34,0.3359018955050911,2367664128.0,4600.0,1
60,2026-01-03 01:03:12,32,383.0,741.45,0.3688877867466474,2530709504.0,4600.0,1
60,2026-01-02 02:19:01,8,365.0,1295.34,0.3359018955050911,2367664128.0,4600.0,1
60,2026-01-02 23:59:49,30,365.0,837.72,0.3145778296445988,1462599680.0,4600.0,1
60,2026-01-04 10:09:03,68,388.0,8.11,0.0426179365583961,1380573184.0,4600.0,1
60,2026-01-04 11:44:37,71,365.0,606.66,0.0351455565106059,1057902592.0,4600.0,1
60,2026-01-03 00:31:01,31,383.0,1349.04,0.428672515249463,2712526848.0,4600.0,1
60,2026-01-04 01:31:16,52,388.0,3076.36,0.1967264576731331,1573240832.0,4600.0,1
60,2026-01-04 06:54:48,62,388.0,109.35,0.0690802363780711,1594089472.0,4600.0,1
60,2026-01-03 01:03:12,32,383.0,741.45,0.3688877867466474,2530709504.0,4600.0,1
60,2026-01-04 07:59:44,64,388.0,2824.85,0.1932445731185633,1688891392.0,4600.0,1
60,2026-01-04 12:15:49,72,383.0,5.35,0.0383801125564014,847724544.0,4600.0,1
60,2026-01-02 00:42:23,5,365.0,2194.79,0.3476320911361767,2616487936.0,4600.0,1
60,2026-01-04 06:51:48,62,383.0,109.22,0.0668529042932042,1590919168.0,4600.0,1
60,2026-01-02 17:01:12,17,388.0,1792.34,0.3794051252835362,2043449344.0,4600.0,1
60,2026-01-04 06:22:34,61,388.0,710.1,0.0700087813236051,1795395584.0,4600.0,1
60,2026-01-01 23:03:48,2,383.0,1598.84,0.4564719875354729,2784575488.0,4600.0,1
60,2026-01-02 21:52:01,26,388.0,843.23,0.3661430659684012,2128433152.0,4600.0,1
60,2026-01-02 21:17:47,25,365.0,1442.72,0.3445207742637236,2161987584.0,4600.0,1
60,2026-01-04 05:18:12,59,388.0,1007.19,0.0617429666707938,1304657920.0,4600.0,1
60,2026-01-04 09:02:40,66,365.0,106.55,0.0358122277352354,1054142464.0,4600.0,1
60,2026-01-02 23:27:37,29,365.0,1438.87,0.3201274297524553,1667846144.0,4600.0,1
60,2026-01-04 05:18:12,59,388.0,1007.19,0.0617429666707938,1304657920.0,4600.0,1
60,2026-01-04 00:24:22,50,365.0,460.42,0.0593211982570117,1499750400.0,4600.0,1
60,2026-01-02 00:41:23,5,383.0,2196.32,0.455831909144207,2616438784.0,4600.0,1
60,2026-01-02 18:05:31,19,388.0,2798.04,0.347480304362235,2282078208.0,4600.0,1
60,2026-01-03 02:41:45,35,365.0,1338.46,0.3184729694482717,1410023424.0,4600.0,1
60,2026-01-02 23:27:37,29,365.0,1438.87,0.3201274297524553,1667846144.0,4600.0,1
60,2026-01-04 08:30:26,65,365.0,707.45,0.0390237649573073,1261670400.0,4600.0,1
60,2026-01-04 00:26:22,50,388.0,460.38,0.0775183823969576,1502830592.0,4600.0,1
60,2026-01-03 03:13:57,36,365.0,735.99,0.3091493159959785,1632768000.0,4600.0,1
60,2026-01-02 21:17:47,25,365.0,1442.72,0.3445207742637236,2161987584.0,4600.0,1
60,2026-01-03 20:36:56,43,383.0,1162.36,0.093778106327584,1888784384.0,4600.0,1
60,2026-01-02 16:58:12,17,383.0,1792.79,0.3879244154376527,2238283776.0,4600.0,1
60,2026-01-04 08:32:26,65,388.0,707.07,0.0657805737765619,1264467968.0,4600.0,1
60,2026-01-03 17:54:55,38,383.0,861.25,0.0825975598602433,1738297344.0,4600.0,1
60,2026-01-03 03:12:57,36,383.0,736.33,0.3700843806421823,1632698368.0,4600.0,1
60,2026-01-03 19:32:31,41,383.0,1459.56,0.0698584248826664,1421062144.0,4600.0,1
60,2026-01-02 01:48:48,7,388.0,1896.02,0.3982580830976064,2393804800.0,4600.0,1
60,2026-01-03 20:36:56,43,383.0,1162.36,0.093778106327584,1888784384.0,4600.0,1
60,2026-01-04 00:24:22,50,365.0,460.42,0.0593211982570117,1499750400.0,4600.0,1
60,2026-01-02 21:19:47,25,388.0,1443.82,0.3708806311622843,2154082304.0,4600.0,1
60,2026-01-02 18:05:31,19,388.0,2798.04,0.347480304362235,2282078208.0,4600.0,1
60,2026-01-04 05:16:12,59,365.0,1007.67,0.0417155358887997,1303535616.0,4600.0,1
60,2026-01-04 05:16:12,59,365.0,1007.67,0.0417155358887997,1303535616.0,4600.0,1
60,2026-01-03 21:12:08,44,388.0,561.29,0.0820067691745487,1705000960.0,4600.0,1
60,2026-01-03 23:18:58,48,383.0,558.61,0.0611530934955514,1158668288.0,4600.0,1
60,2026-01-03 00:01:49,30,388.0,837.81,0.3297860947137402,1463353344.0,4600.0,1
60,2026-01-03 02:43:45,35,388.0,1338.64,0.3329231619961414,1411948544.0,4600.0,1
60,2026-01-04 02:34:09,54,365.0,457.9,0.0493035696121727,950468608.0,4600.0,1
60,2026-01-04 09:04:40,66,388.0,106.25,0.0482210829715145,1058566144.0,4600.0,1
60,2026-01-04 03:05:19,55,383.0,1010.46,0.0848916486400877,1914056704.0,4600.0,1
60,2026-01-04 09:33:51,67,383.0,609.12,0.0675266539068693,1587658752.0,4600.0,1
60,2026-01-04 06:54:48,62,388.0,109.35,0.0690802363780711,1594089472.0,4600.0,1
60,2026-01-04 12:18:49,72,388.0,5.16,0.0410392805527318,854122496.0,4600.0,1
60,2026-01-04 09:36:51,67,388.0,608.95,0.063290174746295,1588502528.0,4600.0,1
60,2026-01-02 14:17:16,12,365.0,1292.03,0.3478640786855455,2055438336.0,4600.0,1
60,2026-01-02 14:49:29,13,365.0,1798.2,0.3753234904814483,2491269120.0,4600.0,1
60,2026-01-03 01:06:12,32,388.0,740.7,0.3592281576214069,2531627008.0,4600.0,1
60,2026-01-03 23:51:09,49,383.0,1061.27,0.0826905712283279,1699614720.0,4600.0,1
60,2026-01-02 02:18:01,8,383.0,1295.08,0.4504007325145939,2508754944.0,4600.0,1
60,2026-01-02 16:58:12,17,383.0,1792.79,0.3879244154376527,2238283776.0,4600.0,1
60,2026-01-02 16:59:12,17,365.0,1791.96,0.3005670394119619,2042712064.0,4600.0,1
60,2026-01-04 10:41:15,69,388.0,3362.31,0.1929091823014525,1686302720.0,4600.0,1
60,2026-01-01 22:32:34,1,365.0,2198.64,0.4462060183309952,2285989888.0,4600.0,1
60,2026-01-04 06:20:34,61,365.0,710.48,0.0613662637524,1792430080.0,4600.0,1
60,2026-01-02 20:12:24,23,383.0,1739.74,0.4064106889411832,2289393664.0,4600.0,1
60,2026-01-02 21:50:01,26,365.0,842.95,0.3663948031248245,2127417344.0,4600.0,1
60,2026-01-04 12:16:49,72,365.0,5.59,0.0326864683614877,849895424.0,4600.0,1
60,2026-01-04 00:58:33,51,388.0,3656.55,0.2018209866415384,1768988672.0,4600.0,1
60,2026-01-02 13:47:02,11,388.0,1906.66,0.400713291618566,2141839360.0,4600.0,1
60,2026-01-04 00:24:22,50,365.0,460.42,0.0593211982570117,1499750400.0,4600.0,1
60,2026-01-02 23:29:37,29,388.0,1437.98,0.2840580764015669,1668304896.0,4600.0,1
60,2026-01-01 22:31:34,1,383.0,2208.11,0.4575657475108103,2285981696.0,4600.0,1
60,2026-01-03 02:11:04,34,388.0,3406.9,0.4695397154034706,1965465600.0,4600.0,1
60,2026-01-04 12:18:49,72,388.0,5.16,0.0410392805527318,854122496.0,4600.0,1
60,2026-01-03 00:34:01,31,388.0,1349.02,0.3552667633453669,2715279360.0,4600.0,1
60,2026-01-02 02:19:01,8,365.0,1295.34,0.3359018955050911,2367664128.0,4600.0,1
60,2026-01-04 11:43:37,71,383.0,606.44,0.0484289040683161,1057808384.0,4600.0,1
60,2026-01-02 21:52:01,26,388.0,843.23,0.3661430659684012,2128433152.0,4600.0,1
60,2026-01-04 03:37:33,56,383.0,409.21,0.0690064803703015,1625874432.0,4600.0,1
60,2026-01-03 20:37:56,43,365.0,1162.45,0.0799795448518117,1889652736.0,4600.0,1
60,2026-01-03 19:02:49,40,388.0,3624.25,0.2007679964659324,1825443840.0,4600.0,1
60,2026-01-03 23:54:09,49,388.0,1062.65,0.0829461134286283,1702752256.0,4600.0,1
60,2026-01-04 03:38:33,56,365.0,409.52,0.0474827259488246,1625878528.0,4600.0,1
60,2026-01-02 02:19:01,8,365.0,1295.34,0.3359018955050911,2367664128.0,4600.0,1
60,2026-01-04 00:23:22,50,383.0,460.27,0.0777691479171288,1499717632.0,4600.0,1
60,2026-01-03 20:37:56,43,365.0,1162.45,0.0799795448518117,1889652736.0,4600.0,1
60,2026-01-02 17:01:12,17,388.0,1792.34,0.3794051252835362,2043449344.0,4600.0,1
60,2026-01-02 20:15:24,23,388.0,1739.28,0.3611524588162651,2113183744.0,4600.0,1
60,2026-01-04 03:08:19,55,388.0,1010.78,0.1011690022934234,1915580416.0,4600.0,1
60,2026-01-03 02:41:45,35,365.0,1338.46,0.3184729694482717,1410023424.0,4600.0,1
60,2026-01-02 20:47:37,24,388.0,1137.38,0.3379388876225329,2096324608.0,4600.0,1
60,2026-01-02 20:13:24,23,365.0,1739.65,0.3123331938111238,2112368640.0,4600.0,1
60,2026-01-02 14:19:16,12,388.0,1292.23,0.3487371047636098,1916252160.0,4600.0,1
60,2026-01-01 22:32:34,1,365.0,2198.64,0.4462060183309952,2285989888.0,4600.0,1
60,2026-01-04 06:52:48,62,365.0,109.43,0.0578278206870671,1591431168.0,4600.0,1
60,2026-01-03 17:57:55,38,388.0,861.02,0.0831331482874958,1740845056.0,4600.0,1
60,2026-01-03 01:03:12,32,383.0,741.45,0.3688877867466474,2530709504.0,4600.0,1
60,2026-01-02 18:37:45,20,388.0,1147.2,0.3946793950971791,2697695232.0,4600.0,1
60,2026-01-02 20:44:37,24,383.0,1137.16,0.3577343604691693,2095140864.0,4600.0,1
60,2026-01-02 15:23:42,14,388.0,1197.11,0.3821977272083497,1844084736.0,4600.0,1
60,2026-01-03 19:35:31,41,388.0,1459.33,0.0762162773804558,1422086144.0,4600.0,1
60,2026-01-03 20:04:44,42,383.0,858.62,0.0612394064223754,1210507264.0,4600.0,1
60,2026-01-04 03:08:19,55,388.0,1010.78,0.1011690022934234,1915580416.0,4600.0,1
60,2026-01-02 18:35:45,20,365.0,1146.21,0.3707395954578629,2744365056.0,4600.0,1
60,2026-01-04 09:33:51,67,383.0,609.12,0.0675266539068693,1587658752.0,4600.0,1
60,2026-01-03 22:17:04,46,388.0,3209.27,0.2007184404364417,1785229312.0,4600.0,1
60,2026-01-02 01:46:48,7,365.0,1897.27,0.3664750978469306,2392039424.0,4600.0,1
60,2026-01-03 03:13:57,36,365.0,735.99,0.3091493159959785,1632768000.0,4600.0,1
60,2026-01-03 22:47:45,47,365.0,1159.9,0.0567914846911499,1365864448.0,4600.0,1
60,2026-01-04 00:23:22,50,383.0,460.27,0.0777691479171288,1499717632.0,4600.0,1
60,2026-01-02 20:44:37,24,383.0,1137.16,0.3577343604691693,2095140864.0,4600.0,1
60,2026-01-04 06:20:34,61,365.0,710.48,0.0613662637524,1792430080.0,4600.0,1
60,2026-01-03 22:46:45,47,383.0,1159.7,0.0676487812102964,1365782528.0,4600.0,1
60,2026-01-03 17:55:55,38,365.0,861.41,0.0698971593374242,1738448896.0,4600.0,1
60,2026-01-02 20:44:37,24,383.0,1137.16,0.3577343604691693,2095140864.0,4600.0,1
60,2026-01-02 15:20:42,14,383.0,1195.21,0.4638400902372127,1843068928.0,4600.0,1
60,2026-01-04 03:05:19,55,383.0,1010.46,0.0848916486400877,1914056704.0,4600.0,1
60,2026-01-02 17:01:12,17,388.0,1792.34,0.3794051252835362,2043449344.0,4600.0,1
